0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2024年11月24日（日曜） 6回京都8日,10,5,10,グランテスト,牝4,55.0,岩田 望来,1:08.7,１ 1/4,89,34.3,476(+4),今野 貞一,8
2024年11月24日（日曜） 6回京都8日,11,7,14,モズメイメイ,牝4,56.0,国分 恭介,1:08.8,１／２,1012,34.3,466(+2),音無 秀孝,4
2024年11月24日（日曜） 6回京都8日,12,7,13,テイエムスパーダ,牝5,56.0,小沢 大仁,1:08.9,クビ,22,35.1,510(+16),木原 一良,14
2024年11月24日（日曜） 6回京都8日,13,5,9,レッドベルオーブ,牡6,57.0,池添 謙一,1:08.9,アタマ,1817,33.8,488(+4),河嶋 宏樹,17
2024年11月24日（日曜） 6回京都8日,14,6,12,エイシンスポッター,牡5,57.0,H.ドイル,1:08.9,クビ,1413,34.1,502(+12),吉村 圭司,2
2024年11月24日（日曜） 6回京都8日,15,7,15,チェイスザドリーム,牝5,55.0,西村 淳也,1:09.4,２ 1/2,23,35.5,480(-2),矢作 芳人,9
2024年11月24日（日曜） 6回京都8日,16,8,16,マメコ,牝5,55.0,高倉 稜,1:09.7,２,45,35.7,466(+8),武 英智,16
2024年11月24日（日曜） 6回京都8日,17,8,17,レッドヒルシューズ,牝4,55.0,藤岡 佑介,1:10.3,３ 1/2,109,35.8,454(+2),武 英智,13
2024年11月24日（日曜） 6回京都8日,18,8,18,ラプタス,せん8,57.0,河原田 菜々,1:10.4,１／２,1313,35.6,474(-5),渡辺 薫彦,18
2024年11月30日（土曜） 5回中山1日,1,3,4,シュヴァリエローズ,牡6,58.0,北村 友一,3:46.7,,4432,35.1,462(-6),清水 久詞,2
2024年11月30日（土曜） 5回中山1日,2,8,13,シルブロン,牡6,57.0,T.マーカンド,3:46.7,ハナ,7898,34.8,500(+12),稲垣 幸雄,12
2024年11月30日（土曜） 5回中山1日,3,1,1,ダンディズム,せん8,57.0,戸崎 圭太,3:47.0,１ 3/4,5564,35.3,472(-4),野中 賢二,6
2024年11月30日（土曜） 5回中山1日,4,8,14,ゴールデンスナップ,牝4,55.0,坂井 瑠星,3:47.0,アタマ,9534,35.4,468(-6),田中 克典,1
2024年11月30日（土曜） 5回中山1日,5,5,7,メイショウブレゲ,牡5,57.0,酒井 学,3:47.0,ハナ,14131311,34.7,468(-4),本田 優,5
2024年11月30日（土曜） 5回中山1日,6,7,12,サンライズソレイユ,牡3,55.0,菅原 明良,3:47.1,１／２,111064,35.4,512(0),矢作 芳人,10
2024年11月30日（土曜） 5回中山1日,7,7,11,マイネルケレリウス,牡4,57.0,石川 裕紀人,3:47.1,クビ,9101011,35.0,428(+6),奥村 武,8
2024年11月30日（土曜） 5回中山1日,8,3,3,アイアンバローズ,牡7,58.0,石橋 脩,3:47.3,１,1111,35.9,508(前計不),上村 洋行,3
2024年11月30日（土曜） 5回中山1日,9,2,2,フルール,牝4,55.0,荻野 極,3:47.4,１,3334,35.8,498(-2),上原 佑紀,7
2024年11月30日（土曜） 5回中山1日,10,6,9,フォワードアゲン,せん7,57.0,内田 博幸,3:47.5,クビ,12121011,35.4,444(0),加藤 和宏,14
2024年11月30日（土曜） 5回中山1日,11,4,5,クールミラボー,牡4,57.0,横山 武史,3:47.9,２ 1/2,13131414,35.3,492(0),寺島 良,9
2024年11月30日（土曜） 5回中山1日,12,6,10,フェーングロッテン,せん5,57.0,北村 宏司,3:48.1,１ 1/4,78108,36.1,460(-4),宮本 博,13
2024年11月30日（土曜） 5回中山1日,13,4,6,ミクソロジー,牡5,57.0,西村 淳也,3:48.3,１ 1/2,2222,36.8,440(-8),辻野 泰之,4
2024年11月30日（土曜） 5回中山1日,14,5,8,ウェルカムニュース,牡5,57.0,W.ビュイック,3:49.5,７,55610,37.7,496(-6),池江 泰寿,11
2024年11月30日（土曜） 7回京都1日,1,5,9,ラヴェル,牝4,55.0,川田 将雅,1:58.2,,9976,35.0,468(0),矢作 芳人,3
2024年11月30日（土曜） 7回京都1日,2,1,1,ディープモンスター,牡6,57.0,浜中 俊,1:58.5,１ 3/4,12121210,35.0,468(-4),池江 泰寿,6
2024年11月30日（土曜） 7回京都1日,3,5,8,エアファンディタ,牡7,57.0,武 豊,1:58.6,３／４,14141415,34.8,466(+12),池添 学,13
2024年11月30日（土曜） 7回京都1日,4,7,12,ボルドグフーシュ,牡5,57.0,松山 弘平,1:59.1,３,119106,35.8,516(+16),宮本 博,2
2024年11月30日（土曜） 7回京都1日,5,6,11,セイウンハーデス,牡5,57.0,幸 英明,1:59.1,ハナ,3341,36.1,490(+14),橋口 慎介,9
2024年11月30日（土曜） 7回京都1日,6,4,7,マイネルモーント,牡4,57.0,田口 貫太,1:59.2,１／２,6799,35.9,458(0),高木 登,12
2024年11月30日（土曜） 7回京都1日,7,8,14,ダノンエアズロック,牡3,55.0,R.ムーア,1:59.4,１,4564,36.3,500(+2),堀 宣行,1
2024年11月30日（土曜） 7回京都1日,8,4,6,コガネノソラ,牝3,53.0,丹内 祐次,1:59.5,１／２,67710,36.2,446(+2),菊沢 隆徳,8
2024年11月30日（土曜） 7回京都1日,9,3,5,アルビージャ,牡6,57.0,C.ルメール,1:59.8,２,4546,36.7,524(+2),手塚 貴久,5
2024年11月30日（土曜） 7回京都1日,10,8,15,ラーグルフ,牡5,57.0,M.デムーロ,1:59.9,クビ,12131310,36.3,500(0),宗像 義忠,11
2024年11月30日（土曜） 7回京都1日,11,2,2,エピファニー,牡5,57.0,杉原 誠人,2:00.6,４,991010,37.2,508(+6),宮田 敬介,7
2024年11月30日（土曜） 7回京都1日,12,3,4,マキシ,牡4,57.0,C.デムーロ,2:01.5,５,15151414,37.7,514(-4),辻野 泰之,4
2024年11月30日（土曜） 7回京都1日,13,6,10,ルペルカーリア,牡6,57.0,岩田 望来,2:01.7,１ 1/4,6334,38.8,514(-2),友道 康夫,15
2024年11月30日（土曜） 7回京都1日,14,2,3,バビット,牡7,57.0,団野 大成,2:01.8,３／４,2222,39.0,466(-4),浜田 多実雄,10
2024年11月30日（土曜） 7回京都1日,15,7,13,アウスヴァール,せん6,57.0,古川 吉洋,2:01.9,１／２,1112,39.1,490(+8),昆 貢,14
2024年12月1日（日曜） 4回中京2日,1,1,2,レモンポップ,牡6,58.0,坂井 瑠星,1:50.1,,2111,36.9,516(+2),田中 博康,1
2024年12月1日（日曜） 4回中京2日,2,4,8,ウィルソンテソーロ,牡5,58.0,川田 将雅,1:50.1,ハナ,1181110,36.2,482(-4),小手川 準,2
2024年12月1日（日曜） 4回中京2日,3,3,6,ドゥラエレーデ,牡4,58.0,R.ムーア,1:50.4,１ 1/2,13111310,36.4,512(-6),池添 学,9
2024年12月1日（日曜） 4回中京2日,4,2,3,ハギノアレグリアス,牡7,58.0,岩田 望来,1:50.5,３／４,75118,36.7,498(+2),四位 洋文,6
2024年12月1日（日曜） 4回中京2日,5,2,4,ペプチドナイル,牡6,58.0,藤岡 佑介,1:50.5,ハナ,3322,37.1,534(+4),武 英智,3
2024年12月1日（日曜） 4回中京2日,6,6,12,サンライズジパング,牡3,56.0,武 豊,1:50.6,１／２,91144,37.1,520(+8),音無 秀孝,4
2024年12月1日（日曜） 4回中京2日,7,5,10,アーテルアストレア,牝5,56.0,菱田 裕二,1:50.6,クビ,16161515,36.3,476(+2),橋口 慎介,12
2024年12月1日（日曜） 4回中京2日,8,3,5,ペイシャエス,牡5,58.0,横山 和生,1:50.8,１,5566,37.1,500(+2),小西 一男,11
2024年12月1日（日曜） 4回中京2日,9,8,15,グロリアムンディ,牡6,58.0,北村 宏司,1:51.3,３,5566,37.6,502(+2),大久保 龍志,16
2024年12月1日（日曜） 4回中京2日,10,6,11,ミトノオー,牡4,58.0,松山 弘平,1:51.4,１,1222,38.1,514(+12),牧 光二,15
2024年12月1日（日曜） 4回中京2日,11,1,1,クラウンプライド,牡5,58.0,横山 武史,1:52.0,３ 1/2,3344,38.4,508(+4),新谷 功一,7
2024年12月1日（日曜） 4回中京2日,12,4,7,セラフィックコール,牡4,58.0,C.デムーロ,1:52.4,２,111368,38.7,538(0),寺島 良,8
2024年12月1日（日曜） 4回中京2日,13,7,13,ミックファイア,牡4,58.0,C.ルメール,1:52.4,クビ,15151615,37.9,500(-5),渡辺 和雄,10
2024年12月1日（日曜） 4回中京2日,14,5,9,テーオードレフォン,牡5,58.0,三浦 皇成,1:52.8,２ 1/2,981313,38.8,494(+2),梅田 智之,14
2024年12月1日（日曜） 4回中京2日,15,8,16,ガイアフォース,牡5,58.0,長岡 禎仁,1:53.7,５,1313610,40.0,496(+2),杉山 晴紀,5
2024年12月1日（日曜） 4回中京2日,16,7,14,スレイマン,牡6,58.0,斎藤 新,1:53.8,１／２,78613,40.1,548(+6),池添 学,13
2024年12月7日（土曜） 4回中京3日,1,4,8,デシエルト,牡5,58.0,岩田 康誠,1:58.4,,1111,35.6,532(+4),安田 翔伍,3
2024年12月7日（土曜） 4回中京3日,2,5,10,ロードデルレイ,牡4,57.5,西村 淳也,1:58.8,２,91177,35.1,486(0),中内田 充正,1
2024年12月7日（土曜） 4回中京3日,3,1,2,マテンロウレオ,牡5,58.5,横山 典弘,1:58.8,アタマ,98109,35.0,482(+4),昆 貢,6
2024年12月7日（土曜） 4回中京3日,4,3,5,トーセンリョウ,牡5,55.0,団野 大成,1:58.8,アタマ,12111112,34.8,462(+2),加藤 征弘,5
2024年12月7日（土曜） 4回中京3日,5,2,3,キングズパレス,牡5,57.5,M.デムーロ,1:58.9,１／２,17171717,34.3,502(+2),戸田 博文,4
2024年12月7日（土曜） 4回中京3日,6,5,9,コスモキュランダ,牡3,58.0,横山 武史,1:59.1,１ 1/4,141355,35.6,504(-8),加藤 士津八,2
2024年12月7日（土曜） 4回中京3日,7,8,16,クルゼイロドスル,牡4,57.0,H.ドイル,1:59.4,１ 1/2,881112,35.4,500(+12),高橋 義忠,13
2024年12月7日（土曜） 4回中京3日,8,7,15,ジェイパームス,せん4,56.0,鮫島 克駿,1:59.5,クビ,5577,35.8,502(-6),堀 宣行,8
2024年12月7日（土曜） 4回中京3日,9,6,12,エヒト,牡7,59.0,浜中 俊,1:59.7,１ 1/4,2222,36.7,474(前計不),森 秀行,9
2024年12月7日（土曜） 4回中京3日,10,7,14,ドクタードリトル,牡4,56.0,松山 弘平,1:59.7,クビ,981112,35.7,462(+2),今野 貞一,7
2024年12月7日（土曜） 4回中京3日,11,8,17,マコトヴェリーキー,牡4,55.0,岩田 望来,1:59.8,１,1213119,36.0,480(-4),上村 洋行,10
2024年12月7日（土曜） 4回中京3日,12,7,13,フライライクバード,せん7,57.0,小崎 綾也,1:59.8,ハナ,3333,36.6,458(+2),福永 祐一,11
2024年12月7日（土曜） 4回中京3日,13,6,11,マイネルメモリー,牡4,55.0,丹内 祐次,1:59.8,ハナ,15161616,35.4,468(+2),宮 徹,12
2024年12月7日（土曜） 4回中京3日,14,3,6,エリカヴァレリア,牝6,53.0,池添 謙一,2:00.1,１ 1/2,5579,36.2,476(+4),久保田 貴士,16
2024年12月7日（土曜） 4回中京3日,15,1,1,ベリーヴィーナス,牝5,53.0,藤懸 貴志,2:00.4,２,5555,36.9,510(+14),鈴木 孝志,15
2024年12月7日（土曜） 4回中京3日,16,8,18,アドマイヤハレー,牡6,55.0,田辺 裕信,2:00.5,クビ,15151515,36.4,466(-2),宮田 敬介,14
2024年12月7日（土曜） 4回中京3日,17,4,7,タマモブラックタイ,牡4,55.0,角田 大和,2:01.1,３ 1/2,3333,37.9,522(+4),角田 晃一,17
2024年12月7日（土曜） 4回中京3日,18,2,4,アスクワイルドモア,牡5,54.0,西塚 洸二,2:01.6,３,18181818,36.0,486(+10),藤原 英昭,18
2024年12月8日（日曜） 5回中山4日,1,3,6,ガビーズシスター,牝3,54.0,吉田 隼人,1:10.1,,77,36.3,460(0),森 一誠,1
2024年12月8日（日曜） 5回中山4日,2,5,9,クロジシジョー,牡5,57.0,浜中 俊,1:10.1,クビ,109,35.9,452(-6),岡田 稲男,7
2024年12月8日（日曜） 5回中山4日,3,2,4,ジレトール,牡5,57.0,大野 拓弥,1:10.2,クビ,99,36.1,476(-4),松永 幹夫,9
2024年12月8日（日曜） 5回中山4日,4,7,14,サンライズアムール,牡5,57.0,斎藤 新,1:10.3,１／２,33,37.3,516(+2),小林 真也,4
2024年12月8日（日曜） 5回中山4日,5,5,10,エティエンヌ,せん5,57.0,津村 明秀,1:10.3,アタマ,1111,36.0,518(-4),吉田 直弘,14
2024年12月8日（日曜） 5回中山4日,6,6,11,チカッパ,牡3,58.0,横山 典弘,1:10.3,ハナ,1211,35.7,500(+3),中竹 和也,2
2024年12月8日（日曜） 5回中山4日,7,4,8,インビンシブルパパ,牡3,55.0,三浦 皇成,1:10.5,１,55,37.2,530(-6),伊藤 大士,5
2024年12月8日（日曜） 5回中山4日,8,1,1,ナムラフランク,牡5,57.0,菱田 裕二,1:10.5,アタマ,55,37.1,490(-12),鈴木 孝志,12
2024年12月8日（日曜） 5回中山4日,9,1,2,インユアパレス,牡3,56.0,横山 武史,1:10.6,３／４,78,36.7,482(+4),須貝 尚介,3
2024年12月8日（日曜） 5回中山4日,10,4,7,クインズメリッサ,牝6,55.0,藤懸 貴志,1:10.6,クビ,1313,35.8,488(-6),宮本 博,10
2024年12月8日（日曜） 5回中山4日,11,8,16,イスラアネーロ,牡5,57.0,川又 賢治,1:10.9,２,33,37.9,452(-2),吉村 圭司,13
2024年12月8日（日曜） 5回中山4日,12,7,13,スズカコテキタイ,牡5,57.0,岩田 康誠,1:11.2,１ 1/2,1313,36.4,500(+2),奥村 武,8
2024年12月8日（日曜） 5回中山4日,13,8,15,テイエムトッキュウ,牡6,58.0,田辺 裕信,1:12.4,７,21,39.8,494(-19),木原 一良,6
2024年12月8日（日曜） 5回中山4日,14,6,12,チェイスザドリーム,牝5,55.0,吉田 豊,1:12.9,３ 1/2,12,40.4,474(-6),矢作 芳人,11
2024年12月8日（日曜） 5回中山4日,15,2,3,リベイクフルシティ,せん4,57.0,和田 譲治,1:13.8,５,1515,37.3,506(+1),宗形 竹見,15
2024年12月8日（日曜） 5回中山4日,取消,3,5,エスカル,牡3,56.0,横山 和生,,,,,,森 秀行,
2024年12月8日（日曜） 7回京都4日,1,6,12,アルマヴェローチェ,牝2,55.0,岩田 望来,1:33.4,,79,34.3,484(0),上村 洋行,5
2024年12月8日（日曜） 7回京都4日,2,1,1,ビップデイジー,牝2,55.0,幸 英明,1:33.6,１ 1/4,129,34.4,436(-2),松下 武士,8
2024年12月8日（日曜） 7回京都4日,3,1,2,テリオスララ,牝2,55.0,M.デムーロ,1:33.9,１ 3/4,55,35.1,486(-10),田島 俊明,7
2024年12月8日（日曜） 7回京都4日,4,5,9,ショウナンザナドゥ,牝2,55.0,池添 謙一,1:33.9,アタマ,33,35.2,438(0),松下 武士,2
2024年12月8日（日曜） 7回京都4日,5,8,16,スリールミニョン,牝2,55.0,永島 まなみ,1:34.2,１ 1/2,1416,34.6,434(+2),高橋 康之,16
2024年12月8日（日曜） 7回京都4日,6,7,13,コートアリシアン,牝2,55.0,戸崎 圭太,1:34.2,アタマ,1716,34.4,442(+8),伊藤 大士,3
2024年12月8日（日曜） 7回京都4日,7,8,18,ミーントゥビー,牝2,55.0,古川 吉洋,1:34.3,１／２,1213,34.9,442(+4),堀内 岳志,18
2024年12月8日（日曜） 7回京都4日,8,4,7,ミストレス,牝2,55.0,坂井 瑠星,1:34.3,アタマ,11,35.8,492(-4),矢作 芳人,6
2024年12月8日（日曜） 7回京都4日,9,3,6,モズナナスター,牝2,55.0,田口 貫太,1:34.4,１／２,33,35.7,448(0),矢作 芳人,15
2024年12月8日（日曜） 7回京都4日,10,2,4,ジャルディニエ,牝2,55.0,北村 友一,1:34.5,３／４,1413,34.9,450(-4),奥村 豊,13
2024年12月8日（日曜） 7回京都4日,11,7,14,ランフォーヴァウ,牝2,55.0,松山 弘平,1:34.5,アタマ,99,35.3,448(-2),福永 祐一,10
2024年12月8日（日曜） 7回京都4日,12,7,15,リリーフィールド,牝2,55.0,武 豊,1:34.5,アタマ,22,35.9,434(+6),小崎 憲,12
2024年12月8日（日曜） 7回京都4日,13,8,17,メイデイレディ,牝2,55.0,L.デットーリ,1:34.7,１ 1/4,56,35.9,456(前計不),J.リー,4
2024年12月8日（日曜） 7回京都4日,14,6,11,クリノメイ,牝2,55.0,荻野 琢真,1:34.9,１ 1/4,1716,35.1,448(+4),須貝 尚介,14
2024年12月8日（日曜） 7回京都4日,15,3,5,ジューンエオス,牝2,55.0,藤岡 佑介,1:35.0,３／４,1615,35.4,486(+8),武 英智,17
2024年12月8日（日曜） 7回京都4日,16,5,10,ブラウンラチェット,牝2,55.0,C.ルメール,1:35.1,１／２,1112,35.9,428(-12),手塚 貴久,1
2024年12月8日（日曜） 7回京都4日,17,2,3,ダンツエラン,牝2,55.0,団野 大成,1:35.5,２ 1/2,96,36.4,482(-4),本田 優,9
2024年12月8日（日曜） 7回京都4日,18,4,8,カワキタマナレア,牝2,55.0,鮫島 克駿,1:36.0,３,76,37.1,430(+6),杉山 佳明,11
2024年12月14日（土曜） 5回中山5日,1,3,6,アルジーヌ,牝4,55.5,西村 淳也,1:33.2,,877,34.4,452(-2),中内田 充正,2
2024年12月14日（土曜） 5回中山5日,2,6,12,ビヨンドザヴァレー,牝4,53.0,菱田 裕二,1:33.3,１,232,34.9,470(-4),橋口 慎介,6
2024年12月14日（土曜） 5回中山5日,3,7,14,ドゥアイズ,牝4,55.5,C.デムーロ,1:33.4,クビ,452,34.8,480(+6),庄野 靖志,3
2024年12月14日（土曜） 5回中山5日,4,1,1,モズゴールドバレル,牝5,53.0,丹内 祐次,1:33.4,アタマ,635,35.0,454(0),藤岡 健一,15
2024年12月14日（土曜） 5回中山5日,5,1,2,アドマイヤベル,牝3,54.0,横山 武史,1:33.4,アタマ,988,34.4,496(0),加藤 征弘,8
2024年12月14日（土曜） 5回中山5日,6,2,4,イフェイオン,牝3,54.0,戸崎 圭太,1:33.4,クビ,222,35.1,482(-2),杉山 佳明,5
2024年12月14日（土曜） 5回中山5日,7,3,5,フィールシンパシー,牝5,54.0,横山 琉人,1:33.4,ハナ,455,34.9,458(+2),小島 茂之,4
2024年12月14日（土曜） 5回中山5日,8,4,7,ミアネーロ,牝3,54.5,C.ルメール,1:33.5,１／２,121214,34.1,480(+2),林 徹,1
2024年12月14日（土曜） 5回中山5日,9,8,15,シングザットソング,牝4,55.0,斎藤 新,1:33.6,クビ,688,34.7,440(0),高野 友和,10
2024年12月14日（土曜） 5回中山5日,10,6,11,ワイドラトゥール,牝3,53.0,北村 友一,1:33.6,アタマ,91010,34.5,430(+6),藤原 英昭,7
2024年12月14日（土曜） 5回中山5日,11,5,10,ミシシッピテソーロ,牝4,53.0,木幡 巧也,1:33.8,１ 1/2,141211,34.4,448(0),畠山 吉宏,14
2024年12月14日（土曜） 5回中山5日,12,7,13,セントカメリア,牝5,53.0,松岡 正海,1:33.9,１／２,151515,34.2,462(-2),高野 友和,13
2024年12月14日（土曜） 5回中山5日,13,4,8,ペイシャフラワー,牝4,52.0,永島 まなみ,1:34.1,１ 1/4,151616,34.2,466(-2),高橋 康之,9
2024年12月14日（土曜） 5回中山5日,14,2,3,キタウイング,牝4,52.0,丸田 恭介,1:34.2,１／２,121211,34.9,442(+2),小島 茂之,12
2024年12月14日（土曜） 5回中山5日,15,8,16,コナコースト,牝4,55.0,三浦 皇成,1:34.6,２ 1/2,91011,35.4,472(-4),清水 久詞,11
2024年12月14日（土曜） 5回中山5日,16,5,9,マメコ,牝5,53.0,津村 明秀,1:35.2,３ 1/2,111,37.1,466(0),武 英智,16
2024年12月15日（日曜） 7回京都6日,1,1,2,アドマイヤズーム,牡2,56.0,川田 将雅,1:34.1,,22,33.6,468(+2),友道 康夫,5
2024年12月15日（日曜） 7回京都6日,2,2,4,ミュージアムマイル,牡2,56.0,C.デムーロ,1:34.5,２ 1/2,34,33.8,494(-2),高柳 大輔,2
2024年12月15日（日曜） 7回京都6日,3,2,3,ランスオブカオス,牡2,56.0,吉村 誠之助,1:34.9,２ 1/2,910,34.0,498(-4),奥村 豊,9
2024年12月15日（日曜） 7回京都6日,4,1,1,ダイシンラー,牡2,56.0,横山 典弘,1:35.3,２,11,34.9,506(+2),梅田 智之,12
2024年12月15日（日曜） 7回京都6日,5,4,8,アルテヴェローチェ,牡2,56.0,武 豊,1:35.4,３／４,1213,34.4,472(+14),須貝 尚介,1
2024年12月15日（日曜） 7回京都6日,6,4,7,クラスペディア,牡2,56.0,小崎 綾也,1:35.4,クビ,57,34.7,496(+4),河嶋 宏樹,14
2024年12月15日（日曜） 7回京都6日,7,8,15,ドラゴンブースト,牡2,56.0,田口 貫太,1:35.4,クビ,54,34.9,472(+6),藤野 健太,10
2024年12月15日（日曜） 7回京都6日,8,3,5,コスモストーム,牡2,56.0,秋山 稔樹,1:35.5,１／２,57,34.8,498(-2),北出 成人,15
2024年12月15日（日曜） 7回京都6日,9,6,11,ニタモノドウシ,牡2,56.0,R.ムーア,1:35.8,１ 1/2,1413,34.7,464(+4),高木 登,6
2024年12月15日（日曜） 7回京都6日,10,3,6,アルレッキーノ,牡2,56.0,C.ルメール,1:35.8,ハナ,1210,34.8,466(+6),国枝 栄,8
2024年12月15日（日曜） 7回京都6日,11,5,9,エルムラント,牡2,56.0,藤岡 佑介,1:35.8,アタマ,1616,34.5,474(-2),鹿戸 雄一,16
2024年12月15日（日曜） 7回京都6日,12,6,12,パンジャタワー,牡2,56.0,松山 弘平,1:35.8,クビ,99,35.0,486(+6),橋口 慎介,4
2024年12月15日（日曜） 7回京都6日,13,5,10,トータルクラリティ,牡2,56.0,北村 友一,1:36.1,１ 3/4,33,35.6,474(+12),池添 学,3
2024年12月15日（日曜） 7回京都6日,14,7,13,エイシンワンド,牡2,56.0,幸 英明,1:36.3,１,1413,35.3,482(-4),大久保 龍志,11
